date,amount,description,category,type,payment_method,installments,monthly_payment
2024-10-05,1.0,Starbucks latte,Food,expense,debit_card,0,0.0
2024-02-01,1.0,Fresh market fruits,Food,expense,credit_card,1,1.0
2023-09-03,1.0,Burger King deal,Food,expense,debit_card,0,0.0
2023-08-12,1.0,Home Depot tools,Shopping,expense,debit_card,0,0.0
2023-09-01,55.76,Office lunch,Food,expense,debit_card,0,0.0
2024-12-08,212.82,Amazon package,Shopping,expense,debit_card,0,0.0
2023-07-06,7802.4,Severance payment,Income,income,credit_card,9,866.93
2024-07-03,1.0,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-01-23,8.79,Gas station refill,Transportation,expense,credit_card,36,0.24
2023-07-06,3114.67,Upwork payment,Income,income,credit_card,3,1038.22
2024-09-26,1.0,DoorDash order,Food,expense,debit_card,0,0.0
2023-02-07,38.76,Chicken takeout,Food,expense,credit_card,1,38.76
2023-10-29,1.0,Class materials,Education,expense,debit_card,0,0.0
2023-12-23,31.16,Gas bill,Utilities,expense,credit_card,36,0.87
2023-05-05,99.99,Zara pants,Shopping,expense,debit_card,0,0.0
2024-06-05,30.68,El Corral burger,Food,expense,debit_card,0,0.0
2023-08-19,1.0,Adidas running shoes,Shopping,expense,credit_card,24,0.04
2023-06-18,48.29,Aldi grocery,Food,expense,credit_card,24,2.01
2024-05-06,30.08,Chicken takeout,Food,expense,debit_card,0,0.0
2024-02-25,19.7,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-02-09,1.0,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2023-10-17,36.82,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2024-06-06,1.0,Juan Valdez coffee,Food,expense,credit_card,2,0.5
2023-06-02,22.95,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-08-11,1.93,Quick lunch menu,Food,expense,debit_card,0,0.0
2024-10-02,41.92,Quick lunch menu,Food,expense,credit_card,2,20.96
2023-12-18,11.14,Movie theater tickets,Entertainment,expense,credit_card,6,1.86
2023-02-06,1.0,Decathlon gear,Shopping,expense,debit_card,0,0.0
2024-04-27,15.73,Toll payment,Transportation,expense,credit_card,2,7.87
2024-02-03,11.11,Home internet service,Utilities,expense,credit_card,2,5.55
2023-02-13,2200.98,Upwork payment,Income,income,debit_card,0,0.0
2023-09-13,2255.88,Monthly salary,Income,income,debit_card,0,0.0
2023-03-31,36.54,Arena event entry,Entertainment,expense,debit_card,0,0.0
2024-09-25,1.0,Payroll deposit,Income,income,debit_card,0,0.0
2024-01-18,120.53,BestBuy electronics,Shopping,expense,debit_card,0,0.0
2024-02-20,1.0,Target shopping,Shopping,expense,cash,0,0.0
2023-06-18,48.77,Movie theater tickets,Entertainment,expense,credit_card,9,5.42
2023-07-30,28.04,Uber airport trip,Transportation,expense,cash,0,0.0
2024-11-06,29.97,Fresh market fruits,Food,expense,debit_card,0,0.0
2023-07-29,28.44,Rappi delivery,Food,expense,debit_card,0,0.0
2023-07-13,1.0,Tostao coffee,Food,expense,debit_card,0,0.0
2024-07-25,16.18,Grocery store purchase,Food,expense,cash,0,0.0
2024-12-24,65.77,Water bill,Utilities,expense,debit_card,0,0.0
2024-05-28,5.8,KFC bucket,Food,expense,credit_card,2,2.9
2023-05-21,72.15,Water bill,Utilities,expense,debit_card,0,0.0
2023-12-16,6114.15,Marketplace item sale,Income,income,credit_card,18,339.67
2024-11-01,40.43,Lab tests,Health,expense,debit_card,0,0.0
2024-08-25,1.0,Dentist appointment,Health,expense,credit_card,12,0.08
2023-06-09,1.0,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2024-06-21,32.15,Office lunch,Food,expense,credit_card,18,1.79
2023-03-23,56.35,UberEats order,Food,expense,credit_card,12,4.7
2023-04-15,1.0,Water bill,Utilities,expense,debit_card,0,0.0
2023-04-11,128.67,University tuition payment,Education,expense,credit_card,12,10.72
2024-12-08,1.0,Grocery store purchase,Food,expense,debit_card,0,0.0
2023-06-13,5.81,Steam game purchase,Entertainment,expense,debit_card,0,0.0
2024-02-11,105.01,Home internet service,Utilities,expense,credit_card,18,5.83
2023-09-19,1.0,Xiaomi phone,Shopping,expense,debit_card,0,0.0
2024-08-14,1.0,SmartFit membership,Health,expense,debit_card,0,0.0
2023-03-29,37.94,Pharmacy medicine,Health,expense,debit_card,0,0.0
2023-02-06,1.0,Payroll deposit,Income,income,cash,0,0.0
2024-08-25,1.0,Gym membership,Health,expense,credit_card,18,0.06
2024-04-10,45.29,Lift ride,Transportation,expense,cash,0,0.0
2024-02-11,1.0,Vitamin supplements,Health,expense,credit_card,6,0.17
2023-07-12,1.0,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2024-10-26,1.0,Bluetooth earphones,Shopping,expense,debit_card,0,0.0
2023-11-30,1.0,Engineering textbook,Education,expense,credit_card,12,0.08
2024-06-19,58.89,Spotify Premium,Entertainment,expense,cash,0,0.0
2024-09-06,76.31,Gas bill,Utilities,expense,debit_card,0,0.0
2024-02-17,1.0,Arena event entry,Entertainment,expense,cash,0,0.0
2023-03-17,389.7,Coursera program,Education,expense,credit_card,3,129.9
2023-02-25,1.0,Tax refund,Income,income,cash,0,0.0
2024-06-29,45.83,Quick lunch menu,Food,expense,credit_card,18,2.55
2024-12-18,1.0,McD meal,Food,expense,credit_card,9,0.11
2023-06-08,3.76,Fresh market fruits,Food,expense,credit_card,6,0.63
2024-01-12,1.0,Payroll deposit,Income,income,credit_card,12,0.08
2023-06-08,69.49,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2023-02-15,12.59,Vitamin supplements,Health,expense,credit_card,6,2.1
2023-04-25,101.65,Bodytech monthly fee,Health,expense,debit_card,0,0.0
2024-08-23,131.68,H&M hoodie,Shopping,expense,debit_card,0,0.0
2024-09-26,22.17,Oma coffee,Food,expense,credit_card,6,3.7
2023-06-25,1.0,Panamericana supplies,Shopping,expense,debit_card,0,0.0
2024-10-21,2954.79,Marketplace item sale,Income,income,credit_card,18,164.16
2024-12-17,6.77,Movie theater tickets,Entertainment,expense,cash,0,0.0
2024-08-29,1.0,Xbox Game Pass,Entertainment,expense,credit_card,36,0.03
2023-05-11,1.0,Google Play purchase,Entertainment,expense,debit_card,0,0.0
2024-07-20,56.52,Tostao coffee,Food,expense,cash,0,0.0
2024-11-13,86.13,Cable TV package,Utilities,expense,debit_card,0,0.0
2024-06-25,1.0,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-01-27,31.98,Burger King deal,Food,expense,credit_card,12,2.67
2024-11-07,7412.86,Bonus payment,Income,income,debit_card,0,0.0
2023-05-17,65.09,Fresh market fruits,Food,expense,debit_card,0,0.0
2023-03-29,226.98,Class materials,Education,expense,credit_card,18,12.61
2024-08-31,34.78,DoorDash order,Food,expense,credit_card,12,2.9
2023-12-06,55.68,Water bill,Utilities,expense,debit_card,0,0.0
2024-11-22,44.54,Xiaomi phone,Shopping,expense,debit_card,0,0.0
2024-07-11,1.0,Bluetooth earphones,Shopping,expense,credit_card,24,0.04
2023-10-11,21.48,InDriver ride,Transportation,expense,debit_card,0,0.0
2023-11-02,1.0,Bus card recharge,Transportation,expense,credit_card,36,0.03
2023-11-12,17.41,Adidas running shoes,Shopping,expense,credit_card,24,0.73
2023-10-25,2.67,InDriver ride,Transportation,expense,credit_card,24,0.11
2023-11-18,1.0,Taxi city center,Transportation,expense,credit_card,24,0.04
2023-03-08,52.28,SmartFit membership,Health,expense,debit_card,0,0.0
2024-08-18,1.0,Monthly salary,Income,income,debit_card,0,0.0
2024-07-24,52.66,UberEats order,Food,expense,debit_card,0,0.0
2024-05-14,1.0,BestBuy electronics,Shopping,expense,debit_card,0,0.0
2024-01-08,605.02,Severance payment,Income,income,debit_card,0,0.0
2023-08-14,524.58,Academic seminar,Education,expense,debit_card,0,0.0
2023-07-24,1.0,Qbano sandwich,Food,expense,cash,0,0.0
2023-06-16,1.0,Uber airport trip,Transportation,expense,debit_card,0,0.0
2023-08-17,1.0,Xiaomi phone,Shopping,expense,credit_card,9,0.11
2023-07-24,407.86,Payroll deposit,Income,income,debit_card,0,0.0
2024-06-07,22.84,Bus card recharge,Transportation,expense,debit_card,0,0.0
2024-06-01,7510.98,Tax refund,Income,income,credit_card,3,2503.66
2024-12-25,1.0,McD meal,Food,expense,debit_card,0,0.0
2023-06-25,37.88,UberEats order,Food,expense,debit_card,0,0.0
2023-12-06,1.0,Starbucks latte,Food,expense,debit_card,0,0.0
2024-02-21,12.17,Quick lunch menu,Food,expense,debit_card,0,0.0
2023-03-27,2.45,Qbano sandwich,Food,expense,debit_card,0,0.0
2023-05-11,1.0,Panamericana supplies,Shopping,expense,debit_card,0,0.0
2023-12-03,8.25,D1 grocery,Food,expense,cash,0,0.0
2023-01-25,16.48,Andres DC food,Food,expense,debit_card,0,0.0
2024-10-19,29.01,Taxi city center,Transportation,expense,credit_card,36,0.81
2024-09-23,1.0,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-03-26,1.0,Skin care cream,Health,expense,debit_card,0,0.0
2023-05-13,1.0,El Corral burger,Food,expense,debit_card,0,0.0
2023-11-10,37.12,Rappi delivery,Food,expense,credit_card,2,18.56
2023-09-22,1.0,Oma coffee,Food,expense,credit_card,36,0.03
2023-11-14,1.0,Vehicle inspection fee,Transportation,expense,debit_card,0,0.0
2023-11-06,1.0,Panamericana supplies,Shopping,expense,debit_card,0,0.0
2023-04-05,86.74,Xbox Game Pass,Entertainment,expense,credit_card,2,43.37
2023-07-17,1.0,Corporate reimbursement,Income,income,debit_card,0,0.0
2024-03-09,37.78,McD meal,Food,expense,debit_card,0,0.0
2024-09-16,10.33,Arena event entry,Entertainment,expense,debit_card,0,0.0
2023-04-04,1.0,Spotify Premium,Entertainment,expense,credit_card,24,0.04
2024-08-26,28.21,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-01-01,31.54,Physiotherapy session,Health,expense,debit_card,0,0.0
2023-12-18,1.0,DoorDash order,Food,expense,debit_card,0,0.0
2023-03-17,8.43,Qbano sandwich,Food,expense,debit_card,0,0.0
2023-07-16,83.59,DollarStore purchase,Shopping,expense,credit_card,24,3.48
2024-06-03,1.0,Gas bill,Utilities,expense,debit_card,0,0.0
2023-04-07,1.0,Marketplace item sale,Income,income,credit_card,18,0.06
2023-03-24,63.4,Drugstore purchase,Health,expense,credit_card,2,31.7
2023-12-12,13.93,Taxi city center,Transportation,expense,debit_card,0,0.0
2023-07-17,1.0,Parking garage fee,Transportation,expense,credit_card,9,0.11
2024-06-05,1.0,Annual domain payment,Utilities,expense,debit_card,0,0.0
2023-05-01,1.0,Decathlon gear,Shopping,expense,debit_card,0,0.0
2024-01-12,15.33,UberEats order,Food,expense,credit_card,18,0.85
2023-02-20,1.0,Lift ride,Transportation,expense,credit_card,9,0.11
2024-03-10,1.0,Severance payment,Income,income,debit_card,0,0.0
2024-01-01,29.06,Dominos pizza,Food,expense,debit_card,0,0.0
2023-02-24,66.63,BestBuy electronics,Shopping,expense,debit_card,0,0.0
2023-08-24,213.78,Class materials,Education,expense,cash,0,0.0
2024-03-23,33.1,Andres DC food,Food,expense,debit_card,0,0.0
2023-06-07,22.86,Juan Valdez coffee,Food,expense,credit_card,6,3.81
2024-04-07,1.0,Walmart groceries,Shopping,expense,credit_card,1,1.0
2023-08-28,1.0,UberEats order,Food,expense,credit_card,1,1.0
2023-05-24,8.51,Academic seminar,Education,expense,credit_card,18,0.47
2023-05-06,7.05,El Corral burger,Food,expense,credit_card,3,2.35
2024-09-22,1.0,InDriver ride,Transportation,expense,debit_card,0,0.0
2023-05-07,25.27,Toll payment,Transportation,expense,debit_card,0,0.0
2024-05-08,1.0,Annual domain payment,Utilities,expense,credit_card,6,0.17
2024-11-26,18.94,Toll payment,Transportation,expense,credit_card,36,0.53
2023-01-07,249.38,Mobile phone plan,Utilities,expense,debit_card,0,0.0
2023-10-20,28.87,Chicken takeout,Food,expense,debit_card,0,0.0
2023-09-16,10.74,Local bakery breakfast,Food,expense,credit_card,12,0.9
2024-01-04,141.77,Decathlon gear,Shopping,expense,debit_card,0,0.0
2023-10-05,122.23,Home Depot tools,Shopping,expense,credit_card,2,61.12
2023-03-16,1.0,Chicken takeout,Food,expense,cash,0,0.0
2024-05-04,46.69,Aldi grocery,Food,expense,debit_card,0,0.0
2024-08-22,1.0,McDonalds combo,Food,expense,debit_card,0,0.0
2023-07-13,1.0,Arena event entry,Entertainment,expense,debit_card,0,0.0
2023-08-07,34.61,Vehicle inspection fee,Transportation,expense,debit_card,0,0.0
2023-07-10,123.22,Fiber internet service,Utilities,expense,credit_card,3,41.07
2023-06-01,41.4,McDonalds combo,Food,expense,cash,0,0.0
2024-03-13,1.0,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2023-01-20,1.0,Home internet service,Utilities,expense,debit_card,0,0.0
2023-12-05,27.81,BestBuy electronics,Shopping,expense,cash,0,0.0
2023-02-24,6888.49,Monthly salary,Income,income,credit_card,6,1148.08
2023-02-17,4.41,Uber downtown ride,Transportation,expense,debit_card,0,0.0
2024-09-01,1.0,Thesis printing,Education,expense,debit_card,0,0.0
2023-03-23,62.45,El Corral burger,Food,expense,cash,0,0.0
2024-10-28,698.92,Payroll deposit,Income,income,debit_card,0,0.0
2023-01-01,27.61,Local bakery breakfast,Food,expense,credit_card,36,0.77
2024-04-24,1.0,Severance payment,Income,income,debit_card,0,0.0
2023-02-01,9.65,Fuel tank refill,Transportation,expense,credit_card,24,0.4
2023-01-12,235.55,Bluetooth earphones,Shopping,expense,credit_card,1,235.55
2024-12-28,1.0,University tuition payment,Education,expense,cash,0,0.0
2024-12-31,24.47,El Corral burger,Food,expense,credit_card,24,1.02
2024-07-04,2.99,Motorbike maintenance,Transportation,expense,debit_card,0,0.0
2023-06-11,1.12,Toll payment,Transportation,expense,cash,0,0.0
2024-06-27,1.0,Chicken takeout,Food,expense,credit_card,12,0.08
2024-08-12,1.0,Bus card recharge,Transportation,expense,credit_card,3,0.33
2024-08-15,1.0,KFC bucket,Food,expense,debit_card,0,0.0
2023-02-08,30.57,Spotify Premium,Entertainment,expense,debit_card,0,0.0
2023-05-13,33.62,Subway sandwich,Food,expense,credit_card,24,1.4
2023-02-12,20.51,Bus card recharge,Transportation,expense,debit_card,0,0.0
2023-08-20,54.82,El Corral burger,Food,expense,debit_card,0,0.0
2024-05-17,14.75,InDriver ride,Transportation,expense,debit_card,0,0.0
2024-05-18,3246.02,Corporate reimbursement,Income,income,debit_card,0,0.0
2024-07-17,1.0,Payroll deposit,Income,income,debit_card,0,0.0
2023-10-11,42.24,Dominos pizza,Food,expense,credit_card,3,14.08
2023-03-18,1.0,KFC bucket,Food,expense,debit_card,0,0.0
2024-10-15,1.0,Physiotherapy session,Health,expense,debit_card,0,0.0
2023-02-07,19.92,D1 grocery,Food,expense,debit_card,0,0.0
2024-08-25,1.0,Arena event entry,Entertainment,expense,debit_card,0,0.0
2024-10-07,61.43,Google Play purchase,Entertainment,expense,credit_card,12,5.12
2023-07-14,3595.84,Freelance project,Income,income,debit_card,0,0.0
2024-07-09,1.0,Fiber internet service,Utilities,expense,debit_card,0,0.0
2023-08-16,1.0,Marketplace item sale,Income,income,debit_card,0,0.0
2023-02-05,68.85,Riot Games RP,Entertainment,expense,debit_card,0,0.0
2023-06-08,35.6,Starbucks latte,Food,expense,credit_card,18,1.98
2023-12-01,1.0,Gas station refill,Transportation,expense,debit_card,0,0.0
2024-03-31,62.17,Annual domain payment,Utilities,expense,debit_card,0,0.0
2023-08-18,1.0,Arena event entry,Entertainment,expense,debit_card,0,0.0
2024-01-14,52.98,Qbano sandwich,Food,expense,debit_card,0,0.0
2024-09-06,52.44,Duolingo Plus subscription,Education,expense,credit_card,12,4.37
2024-07-17,1.0,Severance payment,Income,income,cash,0,0.0
2023-09-15,60.51,Physiotherapy session,Health,expense,debit_card,0,0.0
2023-12-20,1.0,El Corral burger,Food,expense,cash,0,0.0
2024-05-25,64.82,SmartFit membership,Health,expense,debit_card,0,0.0
2024-10-04,1.0,Nike sneakers,Shopping,expense,cash,0,0.0
2024-02-27,229.93,Annual domain payment,Utilities,expense,debit_card,0,0.0
2024-01-28,1.0,Home internet service,Utilities,expense,debit_card,0,0.0
2023-11-24,1.0,Adidas running shoes,Shopping,expense,credit_card,12,0.08
2023-04-20,8.12,Fuel tank refill,Transportation,expense,cash,0,0.0
2024-08-14,36.88,Xiaomi phone,Shopping,expense,credit_card,1,36.88
2024-05-06,8.86,McD meal,Food,expense,credit_card,9,0.98
2024-10-05,1.0,Cable TV package,Utilities,expense,credit_card,9,0.11
2024-12-04,109.72,Bodytech monthly fee,Health,expense,debit_card,0,0.0
2023-11-04,51.79,Quick lunch menu,Food,expense,debit_card,0,0.0
2024-07-21,1.0,Disney Plus subscription,Entertainment,expense,debit_card,0,0.0
2024-06-07,12.91,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-04-07,66.31,Office lunch,Food,expense,debit_card,0,0.0
2023-09-17,17.19,Chicken takeout,Food,expense,debit_card,0,0.0
2024-04-28,1.0,El Corral burger,Food,expense,debit_card,0,0.0
2023-02-20,6.92,Toll payment,Transportation,expense,credit_card,36,0.19
2024-03-15,21.09,Office lunch,Food,expense,cash,0,0.0
2024-07-19,1.0,Class materials,Education,expense,debit_card,0,0.0
2023-07-11,34.99,Uber airport trip,Transportation,expense,debit_card,0,0.0
2024-07-17,1.0,Cable TV package,Utilities,expense,debit_card,0,0.0
2023-11-26,1.0,Office lunch,Food,expense,debit_card,0,0.0
2024-06-24,46.26,Burger King deal,Food,expense,debit_card,0,0.0
2024-05-14,5.74,Gas station refill,Transportation,expense,debit_card,0,0.0
2023-04-27,35.8,Lab tests,Health,expense,debit_card,0,0.0
2024-10-31,1.0,BestBuy electronics,Shopping,expense,credit_card,36,0.03
2024-02-27,174.75,Cable TV package,Utilities,expense,debit_card,0,0.0
2024-02-19,1.0,InDriver ride,Transportation,expense,credit_card,24,0.04
2024-02-07,1.0,Cable TV package,Utilities,expense,credit_card,2,0.5
2023-07-08,1.0,Bus card recharge,Transportation,expense,debit_card,0,0.0
2023-09-11,1.0,Tax refund,Income,income,credit_card,24,0.04
2024-04-26,246.26,Decathlon gear,Shopping,expense,credit_card,18,13.68
2024-02-21,1.0,Parking garage fee,Transportation,expense,cash,0,0.0
2023-06-08,28.26,McD meal,Food,expense,credit_card,9,3.14
2023-11-06,10.32,Office lunch,Food,expense,credit_card,1,10.32
2024-05-23,1.0,Bus card recharge,Transportation,expense,credit_card,9,0.11
2024-07-26,1.0,Office lunch,Food,expense,debit_card,0,0.0
2024-06-19,157.16,Gas bill,Utilities,expense,cash,0,0.0
2024-10-09,1.0,El Corral burger,Food,expense,credit_card,2,0.5
2023-05-10,144.89,Web hosting,Utilities,expense,debit_card,0,0.0
2024-01-15,1.0,Amazon Prime Video,Entertainment,expense,debit_card,0,0.0
2023-02-18,41.76,Steam game purchase,Entertainment,expense,credit_card,12,3.48
2024-05-02,57.14,Rappi delivery,Food,expense,debit_card,0,0.0
2023-11-21,1.0,Course on Udemy,Education,expense,credit_card,24,0.04
2024-03-16,17.92,McD meal,Food,expense,debit_card,0,0.0
2023-09-12,1.0,Amazon package,Shopping,expense,cash,0,0.0
2024-08-30,1.0,Tax refund,Income,income,debit_card,0,0.0
2023-11-18,5742.62,Tax refund,Income,income,debit_card,0,0.0
2024-11-04,11.87,Juan Valdez coffee,Food,expense,credit_card,1,11.87
2024-03-12,1.0,Chicken takeout,Food,expense,debit_card,0,0.0
2023-04-26,28.11,Juan Valdez coffee,Food,expense,debit_card,0,0.0
2024-06-29,7.11,Metro card reload,Transportation,expense,credit_card,2,3.56
2023-04-14,39.89,Movie theater tickets,Entertainment,expense,cash,0,0.0
2024-08-19,137.72,Electricity bill,Utilities,expense,debit_card,0,0.0
2023-10-14,47.61,Fresh market fruits,Food,expense,credit_card,1,47.61
2023-02-10,14.05,McD meal,Food,expense,debit_card,0,0.0
2023-02-11,1.0,Disney Plus subscription,Entertainment,expense,credit_card,1,1.0
2024-08-20,1.0,Cable TV package,Utilities,expense,debit_card,0,0.0
2023-11-21,3.73,Taxi city center,Transportation,expense,credit_card,24,0.16
2023-10-21,8.18,DoorDash order,Food,expense,cash,0,0.0
2024-11-24,1481.19,Payroll deposit,Income,income,debit_card,0,0.0
2023-02-25,80.6,Physiotherapy session,Health,expense,cash,0,0.0
2023-03-11,29.38,Taxi city center,Transportation,expense,credit_card,9,3.26
2023-08-01,37.33,Bodytech monthly fee,Health,expense,debit_card,0,0.0
2024-02-09,44.6,Uber airport trip,Transportation,expense,debit_card,0,0.0
2023-11-16,10.51,Bus card recharge,Transportation,expense,debit_card,0,0.0
2024-11-22,1.0,Monthly salary,Income,income,cash,0,0.0
2023-10-22,29.64,Dominos pizza,Food,expense,debit_card,0,0.0
